"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/LevelPrototyping/Materials/22_-_Default.22_-_Default","49","23","1","1","0.000000","0","68"
"/Game/LevelPrototyping/Materials/18_-_Default.18_-_Default","49","14","1","1","0.000000","0","30"
"/Game/LevelPrototyping/Materials/16_-_Default.16_-_Default","49","23","1","1","0.000000","0","68"
"/Game/LevelPrototyping/Materials/17_-_Default.17_-_Default","49","23","1","1","0.000000","0","68"
"/Game/BattleWizardPolyart/Materials/StageMat.StageMat","49","23","6","1","11.853677","0","101"
"/Game/Assets/07_-_Default.07_-_Default","49","14","1","1","0.000000","0","33"
"/Game/Assets/03_-_Default.03_-_Default","49","14","1","1","0.000000","0","30"
"/Game/Assets/02_-_Default.02_-_Default","49","14","1","1","0.000000","0","30"
"/Game/Assets/01_-_Default.01_-_Default","49","14","1","1","0.000000","0","30"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","869","2","1","401.611359","0","28127"
"/Game/Polygon_FantasyVillage/Materials/M_MainMaterial.M_MainMaterial","49","44","6","1","21.733664","0","346"
"/Game/LevelPrototyping/Materials/01_-_Default.01_-_Default","49","14","3","1","6.316817","0","49"
"/Game/LevelPrototyping/Materials/02_-_Default.02_-_Default","49","14","3","1","0.000000","0","49"
"/Game/LevelPrototyping/Materials/03_-_Default.03_-_Default","49","23","8","1","4.246353","0","90"
"/Game/LevelPrototyping/Materials/15_-_Default.15_-_Default","49","14","3","1","0.000000","0","49"
"/Game/LevelPrototyping/Materials/19_-_Default.19_-_Default","49","14","3","1","0.000000","0","49"
"/Game/LevelPrototyping/Materials/21_-_Default.21_-_Default","49","14","3","1","0.000000","0","49"
"/Game/LevelPrototyping/Materials/20_-_Default.20_-_Default","49","14","3","1","0.000000","0","49"
"/Game/LevelPrototyping/Materials/13_-_Default.13_-_Default","49","14","3","1","0.000000","0","49"
"/Game/Materials/M_WoodBox.M_WoodBox","49","14","3","1","0.000000","0","49"
"/Game/LevelPrototyping/Materials/09_-_Default.09_-_Default","49","14","3","1","0.000000","0","49"
"/Game/LevelPrototyping/Meshes/13_-_Default.13_-_Default","49","14","3","1","0.000000","0","49"
"/Game/LevelPrototyping/Materials/07_-_Default.07_-_Default","49","14","3","1","0.000000","0","49"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","62","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Game/BattleWizardPolyart/Materials/StandardPolyartMat.StandardPolyartMat","49","26","6","1","11.768780","0","132"
"/Game/Materials/M_Water.M_Water","49","23","1","1","76.685913","0","76"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","4","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/Functions/Engine_MaterialFunctions02/ExampleContent/GradientMap_Multi_Example.GradientMap_Multi_Example","49","0","14","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","68","1","0.000000","0","0"
"/Game/LevelPrototyping/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","49","116","63","2","49.438744","0","255"
"/Game/BattleWizardPolyart/Materials/MaskTintPolyartMat.MaskTintPolyartMat","49","26","12","1","12.851939","0","93"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","60","2","0.000000","0","60"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","70","6","0.000000","0","0"
